artist,track,album,played_at,date,month,weekday,hour,track_genre
Ken Carson,Thx,More Chaos,2025-04-11 14:10:00,2025-04-11,4,Friday,14,thx
Ken Carson,Inferno,More Chaos,2025-04-11 14:07:00,2025-04-11,4,Friday,14,rage
Ken Carson,Psycho,More Chaos,2025-04-11 14:05:00,2025-04-11,4,Friday,14,melodic rap
Ken Carson,Kryptonite,More Chaos,2025-04-11 14:02:00,2025-04-11,4,Friday,14,beautiful
Ken Carson,Naked,More Chaos,2025-04-11 13:59:00,2025-04-11,4,Friday,13,rage
Ken Carson,Confetti,More Chaos,2025-04-11 13:56:00,2025-04-11,4,Friday,13,rage
Ken Carson,Down2Earth,More Chaos,2025-04-11 13:54:00,2025-04-11,4,Friday,13,rage
Ken Carson,200 Kash,More Chaos,2025-04-11 13:52:00,2025-04-11,4,Friday,13,rage
Ken Carson,Dismantled,More Chaos,2025-04-11 13:50:00,2025-04-11,4,Friday,13,rage
Ken Carson,Diamonds,More Chaos,2025-04-11 13:46:00,2025-04-11,4,Friday,13,rage
Ken Carson,LiveLeak,More Chaos,2025-04-11 13:43:00,2025-04-11,4,Friday,13,rage
Ken Carson,Blakk Rokkstar,More Chaos,2025-04-11 13:39:00,2025-04-11,4,Friday,13,rage
Ken Carson,Trap Jump,More Chaos,2025-04-11 13:36:00,2025-04-11,4,Friday,13,gangsta rap
Ken Carson,K-Hole,More Chaos,2025-04-11 13:33:00,2025-04-11,4,Friday,13,rage
Ken Carson,Root Of All Evil,More Chaos,2025-04-11 13:31:00,2025-04-11,4,Friday,13,rage
Ken Carson,Money Spread,More Chaos,2025-04-11 13:29:00,2025-04-11,4,Friday,13,money spread money spread money spread
Ken Carson,Xposed,More Chaos,2025-04-11 13:25:00,2025-04-11,4,Friday,13,industrial hip hop
Ken Carson,Lord of Chaos,More Chaos,2025-04-11 13:23:00,2025-04-11,4,Friday,13,distorted
Bon Iver,There's A Rhythmn,"SABLE, fABLE",2025-04-11 13:22:00,2025-04-11,4,Friday,13,folk
Bon Iver,Au Revoir,"SABLE, fABLE",2025-04-11 13:22:00,2025-04-11,4,Friday,13,folk
Bon Iver,There's A Rhythmn,"SABLE, fABLE",2025-04-11 13:17:00,2025-04-11,4,Friday,13,folk
Bon Iver,If Only I Could Wait,"SABLE, fABLE",2025-04-11 13:17:00,2025-04-11,4,Friday,13,folk
Bon Iver,I'll Be There,"SABLE, fABLE",2025-04-11 13:13:00,2025-04-11,4,Friday,13,folk
Bon Iver,If Only I Could Wait,"SABLE, fABLE",2025-04-11 13:13:00,2025-04-11,4,Friday,13,folk
Bon Iver,From,"SABLE, fABLE",2025-04-11 09:58:00,2025-04-11,4,Friday,9,folk
Bon Iver,Day One,"SABLE, fABLE",2025-04-11 09:54:00,2025-04-11,4,Friday,9,folk
Bon Iver,Walk Home,"SABLE, fABLE",2025-04-11 09:51:00,2025-04-11,4,Friday,9,folk
Bon Iver,Everything Is Peaceful Love,"SABLE, fABLE",2025-04-11 09:47:00,2025-04-11,4,Friday,9,folk
Bon Iver,Short Story,"SABLE, fABLE",2025-04-11 09:45:00,2025-04-11,4,Friday,9,folk
Bon Iver,AWARDS SEASON,"SABLE, fABLE",2025-04-11 09:39:00,2025-04-11,4,Friday,9,folk
Bon Iver,S P E Y S I D E,"SABLE, fABLE",2025-04-11 09:34:00,2025-04-11,4,Friday,9,folk
Bon Iver,Things Behind Things Behind Things,"SABLE, fABLE",2025-04-11 09:30:00,2025-04-11,4,Friday,9,folk
Yeah Yeah Yeahs,Zero,It's Blitz!,2025-04-11 09:28:00,2025-04-11,4,Friday,9,indie
Yeah Yeah Yeahs,Date With the Night,Fever To Tell (Deluxe Remastered),2025-04-11 06:39:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Wolf,Cool It Down,2025-04-11 06:35:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Burning,Cool It Down,2025-04-11 06:31:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Sacrilege,Mosquito (Deluxe),2025-04-11 06:27:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Soft Shock,It's Blitz!,2025-04-11 06:23:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Y Control,Fever To Tell (Deluxe Remastered),2025-04-11 06:19:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Gold Lion,Show Your Bones,2025-04-11 06:16:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Heads Will Roll (A-Trak Remix),Heads Will Roll (A-trak Remix),2025-04-11 06:09:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Spitting Off the Edge of the World,Cool It Down,2025-04-11 06:05:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Heads Will Roll - A-Trak Remix Radio Edit,Good Morning Music: Wake Up Workout,2025-04-11 06:02:00,2025-04-11,4,Friday,6,indie
Yeah Yeah Yeahs,Heads Will Roll,It's Blitz!,2025-04-11 05:51:00,2025-04-11,4,Friday,5,indie
Jane Remover,JRJRJR,Revengeseekerz,2025-04-11 05:37:00,2025-04-11,4,Friday,5,rage
madk1d,засосы,sexyswag,2025-04-11 05:36:00,2025-04-11,4,Friday,5,rock
madk1d,супермаркет,sexyswag,2025-04-11 05:34:00,2025-04-11,4,Friday,5,rock
madk1d,ты че обиделась,sexyswag,2025-04-11 05:32:00,2025-04-11,4,Friday,5,rock
madk1d,цена,sexyswag,2025-04-11 05:30:00,2025-04-11,4,Friday,5,rock
madk1d,так похуй,sexyswag,2025-04-11 05:28:00,2025-04-11,4,Friday,5,rock
M.I.A.,Paper Planes,Kala,2025-04-11 05:26:00,2025-04-11,4,Friday,5,hip-hop
M.I.A.,Come Around,Kala,2025-04-11 05:23:00,2025-04-11,4,Friday,5,hip-hop
madk1d,так похуй,sexyswag,2025-04-10 22:34:00,2025-04-10,4,Thursday,22,rock
madk1d,так похуй,sexyswag,2025-04-10 22:32:00,2025-04-10,4,Thursday,22,rock
madk1d,ты че обиделась,sexyswag,2025-04-10 22:29:00,2025-04-10,4,Thursday,22,rock
DJ Stonik1917,Приём! Приём!,Приём! Приём!,2025-04-10 21:14:00,2025-04-10,4,Thursday,21,house
Bushido Zho,GLOCK17,GLOCK17,2025-04-10 21:08:00,2025-04-10,4,Thursday,21,russian
9mice,Гоша Рубчинский,ГОША РУБЧИНСКИЙ,2025-04-10 21:06:00,2025-04-10,4,Thursday,21,hip-hop
Jane Remover,JRJRJR,Revengeseekerz,2025-04-10 21:04:00,2025-04-10,4,Thursday,21,rage
Jane Remover,Dark night castle,Revengeseekerz,2025-04-10 20:59:00,2025-04-10,4,Thursday,20,digicore
Jane Remover,Professional Vengeance,Revengeseekerz,2025-04-10 20:55:00,2025-04-10,4,Thursday,20,hyperpop
Jane Remover,Fadeoutz,Revengeseekerz,2025-04-10 20:51:00,2025-04-10,4,Thursday,20,digicore
Jane Remover,Dancing with your eyes closed,Revengeseekerz,2025-04-10 20:48:00,2025-04-10,4,Thursday,20,hyperpop
Jane Remover,TURN UP OR DIE,Revengeseekerz,2025-04-10 20:43:00,2025-04-10,4,Thursday,20,industrial hip hop
Jane Remover,Dreamflasher,Revengeseekerz,2025-04-10 20:35:00,2025-04-10,4,Thursday,20,digicore
madk1d,так похуй,sexyswag,2025-04-10 19:32:00,2025-04-10,4,Thursday,19,rock
madk1d,цена,sexyswag,2025-04-10 19:29:00,2025-04-10,4,Thursday,19,rock
madk1d,супермаркет,sexyswag,2025-04-10 19:27:00,2025-04-10,4,Thursday,19,rock
madk1d,засосы,sexyswag,2025-04-10 19:26:00,2025-04-10,4,Thursday,19,rock
madk1d,Sexyswag2010,sexyswag,2025-04-10 19:20:00,2025-04-10,4,Thursday,19,rock
Jane Remover,Experimental skin,Revengeseekerz,2025-04-10 18:53:00,2025-04-10,4,Thursday,18,rage
madk1d,последним летом,sexyswag,2025-04-10 18:51:00,2025-04-10,4,Thursday,18,rock
madk1d,сдвг,sexyswag,2025-04-10 18:49:00,2025-04-10,4,Thursday,18,rock
madk1d,Sexyswag2010,sexyswag,2025-04-10 18:47:00,2025-04-10,4,Thursday,18,rock
madk1d,засосы,sexyswag,2025-04-10 18:45:00,2025-04-10,4,Thursday,18,rock
madk1d,супермаркет,sexyswag,2025-04-10 18:43:00,2025-04-10,4,Thursday,18,rock
madk1d,ты че обиделась,sexyswag,2025-04-10 18:42:00,2025-04-10,4,Thursday,18,rock
Jane Remover,Star people,Revengeseekerz,2025-04-10 18:40:00,2025-04-10,4,Thursday,18,digicore
Jane Remover,Psychoboost feat danny brown,Revengeseekerz,2025-04-10 18:31:00,2025-04-10,4,Thursday,18,industrial hip hop
Jane Remover,TWICE REMOVED,Revengeseekerz,2025-04-10 18:27:00,2025-04-10,4,Thursday,18,digicore
madk1d,так похуй,sexyswag,2025-04-10 18:19:00,2025-04-10,4,Thursday,18,rock
madk1d,цена,sexyswag,2025-04-10 18:17:00,2025-04-10,4,Thursday,18,rock
madk1d,супермаркет,sexyswag,2025-04-10 18:15:00,2025-04-10,4,Thursday,18,rock
madk1d,засосы,sexyswag,2025-04-10 18:13:00,2025-04-10,4,Thursday,18,rock
madk1d,Sexyswag2010,sexyswag,2025-04-10 18:11:00,2025-04-10,4,Thursday,18,rock
Skrillex,Kill EVERYBODY,Scary Monsters and Nice Sprites (Deluxe Tour Edition),2025-04-10 17:37:00,2025-04-10,4,Thursday,17,dubstep
Skrillex,All I Ask of You (feat. PennyBirdRabbit),Scary Monsters and Nice Sprites (Deluxe Tour Edition),2025-04-10 16:43:00,2025-04-10,4,Thursday,16,dubstep
Skrillex,Scatta (feat. Foreign Beggars & Bare Noize),Scary Monsters and Nice Sprites (Deluxe Tour Edition),2025-04-10 16:39:00,2025-04-10,4,Thursday,16,dubstep
Skrillex,"With You, Friends (Long Drive)",Scary Monsters and Nice Sprites (Deluxe Tour Edition),2025-04-10 16:32:00,2025-04-10,4,Thursday,16,dubstep
Skrillex,Weekends!!! (feat. Sirah),Scary Monsters and Nice Sprites (Deluxe Tour Edition),2025-04-10 16:28:00,2025-04-10,4,Thursday,16,dubstep
M.I.A.,XR2,Kala,2025-04-10 16:28:00,2025-04-10,4,Thursday,16,hip-hop
madk1d,так похуй,sexyswag,2025-04-10 13:21:00,2025-04-10,4,Thursday,13,rock
madk1d,цена,sexyswag,2025-04-10 13:18:00,2025-04-10,4,Thursday,13,rock
madk1d,супермаркет,sexyswag,2025-04-10 13:16:00,2025-04-10,4,Thursday,13,rock
madk1d,засосы,sexyswag,2025-04-10 13:15:00,2025-04-10,4,Thursday,13,rock
madk1d,Sexyswag2010,sexyswag,2025-04-10 13:13:00,2025-04-10,4,Thursday,13,rock
Jim Legxacy,Stick,stick,2025-04-10 13:09:00,2025-04-10,4,Thursday,13,jerk
GardenCounty,Вызвал шлюху,Вызвал шлюху,2025-04-10 12:20:00,2025-04-10,4,Thursday,12,
M.I.A.,Come Around,Kala,2025-04-10 10:16:00,2025-04-10,4,Thursday,10,hip-hop
Kunteynir,Не прут колёса (prod. by Lucky),Дорога в облака,2025-04-10 09:56:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Пролог (prod. by Паша техник),Дорога в облака,2025-04-10 09:56:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Горько [prod. by Lucky],Дорога в облака,2025-04-10 09:54:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Эпилог [prod. by Metox],Дорога в облака,2025-04-10 09:54:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Хайбист (prod. by FD Vadim),Дорога в облака,2025-04-10 09:52:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Горько [prod. by Lucky],Дорога в облака,2025-04-10 09:52:00,2025-04-10,4,Thursday,9,underground hip-hop
Kunteynir,Cocaine [prod. by Palagin],Дорога в облака,2025-04-10 09:35:00,2025-04-10,4,Thursday,9,underground hip-hop
Obladaet,Дом С Привидениями,PLAYERS CLUB 2,2025-04-10 07:48:00,2025-04-10,4,Thursday,7,grime
Kunteynir,Ротишь? (prod. by Cave),Дорога в облака,2025-04-10 07:45:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Разъёбанный [prod. by FD Vadim],Дорога в облака,2025-04-10 07:44:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Лин (prod. by Palagin),Дорога в облака,2025-04-10 07:42:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Самый первый (prod. by Lucky),Дорога в облака,2025-04-10 07:41:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,С чего начинается Родина [prod. by FD Vadim],Дорога в облака,2025-04-10 07:38:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Фарид (prod. by Lucky),Дорога в облака,2025-04-10 07:36:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Кроссдрессер (prod. by Lucky),Дорога в облака,2025-04-10 07:34:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Извиняйся на коленях (prod. by Palagin),Дорога в облака,2025-04-10 07:30:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Карантин [prod. by FD Vadim],Дорога в облака,2025-04-10 07:27:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Не прут колёса (prod. by Lucky),Дорога в облака,2025-04-10 07:24:00,2025-04-10,4,Thursday,7,underground hip-hop
Kunteynir,Пролог (prod. by Паша техник),Дорога в облака,2025-04-10 07:24:00,2025-04-10,4,Thursday,7,underground hip-hop
madk1d,так похуй,sexyswag,2025-04-10 07:22:00,2025-04-10,4,Thursday,7,rock
madk1d,цена,sexyswag,2025-04-10 07:20:00,2025-04-10,4,Thursday,7,rock
madk1d,супермаркет,sexyswag,2025-04-10 07:18:00,2025-04-10,4,Thursday,7,rock
madk1d,засосы,sexyswag,2025-04-10 07:16:00,2025-04-10,4,Thursday,7,rock
madk1d,Sexyswag2010,sexyswag,2025-04-10 07:15:00,2025-04-10,4,Thursday,7,rock
madk1d,так похуй,sexyswag,2025-04-09 20:58:00,2025-04-09,4,Wednesday,20,rock
madk1d,цена,sexyswag,2025-04-09 20:53:00,2025-04-09,4,Wednesday,20,rock
madk1d,супермаркет,sexyswag,2025-04-09 20:50:00,2025-04-09,4,Wednesday,20,rock
madk1d,засосы,sexyswag,2025-04-09 18:33:00,2025-04-09,4,Wednesday,18,rock
madk1d,Sexyswag2010,sexyswag,2025-04-09 18:30:00,2025-04-09,4,Wednesday,18,rock
madk1d,так похуй,sexyswag,2025-04-09 18:28:00,2025-04-09,4,Wednesday,18,rock
madk1d,цена,sexyswag,2025-04-09 18:25:00,2025-04-09,4,Wednesday,18,rock
madk1d,супермаркет,sexyswag,2025-04-09 18:23:00,2025-04-09,4,Wednesday,18,rock
madk1d,засосы,sexyswag,2025-04-09 18:21:00,2025-04-09,4,Wednesday,18,rock
madk1d,Sexyswag2010,sexyswag,2025-04-09 18:20:00,2025-04-09,4,Wednesday,18,rock
pasha technique,Свободный полет - Cкит,Порядочный,2025-04-09 18:08:00,2025-04-09,4,Wednesday,18,underground rap
pasha technique,На надо,Порядочный,2025-04-09 18:05:00,2025-04-09,4,Wednesday,18,underground rap
pasha technique,Берег Крыма,Порядочный,2025-04-09 18:03:00,2025-04-09,4,Wednesday,18,underground rap
pasha technique,Сучара,Порядочный,2025-04-09 16:26:00,2025-04-09,4,Wednesday,16,underground rap
pasha technique,Чокер,Порядочный,2025-04-09 16:23:00,2025-04-09,4,Wednesday,16,underground rap
pasha technique,Звезда,Порядочный,2025-04-09 16:22:00,2025-04-09,4,Wednesday,16,underground rap
pasha technique,Codeine,Порядочный,2025-04-09 16:19:00,2025-04-09,4,Wednesday,16,underground rap
pasha technique,Федук,Порядочный,2025-04-09 14:56:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Марк и Metox - Cкит,Порядочный,2025-04-09 14:50:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Но только не Xanax,Порядочный,2025-04-09 14:48:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Дабл Кап,Порядочный,2025-04-09 14:46:00,2025-04-09,4,Wednesday,14,underground rap
Kunteynir,12 шагов до рая,Порядочный,2025-04-09 14:42:00,2025-04-09,4,Wednesday,14,underground hip-hop
pasha technique,Новый путь,Порядочный,2025-04-09 14:42:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Свободный полет - Cкит,Порядочный,2025-04-09 14:40:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Новый путь,Порядочный,2025-04-09 14:40:00,2025-04-09,4,Wednesday,14,underground rap
pasha technique,Нужен Xanax,"Статистика гуся, Часть 1",2025-04-09 13:38:00,2025-04-09,4,Wednesday,13,underground rap
pasha technique,Демоны,Демоны,2025-04-09 13:35:00,2025-04-09,4,Wednesday,13,underground rap
Kunteynir,Спасает параноя,Основа,2025-04-09 13:06:00,2025-04-09,4,Wednesday,13,underground hip-hop
Kunteynir,Моргунчик,Основа,2025-04-09 12:22:00,2025-04-09,4,Wednesday,12,underground hip-hop
Kunteynir,История короче длинная,Основа,2025-04-09 12:18:00,2025-04-09,4,Wednesday,12,underground hip-hop
madk1d,так похуй,sexyswag,2025-04-09 07:56:00,2025-04-09,4,Wednesday,7,rock
madk1d,цена,sexyswag,2025-04-09 07:53:00,2025-04-09,4,Wednesday,7,rock
Skrillex,GULAB XX,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:52:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,LOOK AT YOU,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:51:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,SQUISHY CLIP,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:50:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,ANDY,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:48:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,RECOVERY,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:47:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,THINGS I PROMISED,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:44:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,TEARS LOST DROP,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:43:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,SLICKMAN,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:42:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,WHILE YOU WERE SLEEPING VIP,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:41:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,SPITFIRE,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:40:00,2025-04-09,4,Wednesday,7,dubstep
Skrillex,SKRILLEX IS DEAD,F*CK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3,2025-04-09 07:39:00,2025-04-09,4,Wednesday,7,dubstep
chestnyi,Майами,Годы,2025-04-09 07:35:00,2025-04-09,4,Wednesday,7,
Жаман,О глубоком,Минус 10 лет по °C,2025-04-09 07:32:00,2025-04-09,4,Wednesday,7,hip-hop
kevinhilfiger,buy It!,buy It!,2025-04-09 07:17:00,2025-04-09,4,Wednesday,7,digicore
madk1d,цена,sexyswag,2025-04-09 07:13:00,2025-04-09,4,Wednesday,7,rock
madk1d,так похуй,sexyswag,2025-04-09 07:07:00,2025-04-09,4,Wednesday,7,rock
madk1d,так похуй,sexyswag,2025-04-09 07:05:00,2025-04-09,4,Wednesday,7,rock
madk1d,цена,sexyswag,2025-04-09 07:01:00,2025-04-09,4,Wednesday,7,rock
madk1d,супермаркет,sexyswag,2025-04-09 06:58:00,2025-04-09,4,Wednesday,6,rock
madk1d,засосы,sexyswag,2025-04-09 06:56:00,2025-04-09,4,Wednesday,6,rock
madk1d,Sexyswag2010,sexyswag,2025-04-09 06:55:00,2025-04-09,4,Wednesday,6,rock
madk1d,так похуй,sexyswag,2025-04-09 06:53:00,2025-04-09,4,Wednesday,6,rock
madk1d,так похуй,sexyswag,2025-04-08 22:00:00,2025-04-08,4,Tuesday,22,rock
madk1d,так похуй,sexyswag,2025-04-08 21:53:00,2025-04-08,4,Tuesday,21,rock
madk1d,так похуй,sexyswag,2025-04-08 21:51:00,2025-04-08,4,Tuesday,21,rock
madk1d,так похуй,sexyswag,2025-04-08 21:50:00,2025-04-08,4,Tuesday,21,rock
madk1d,так похуй,sexyswag,2025-04-08 21:48:00,2025-04-08,4,Tuesday,21,rock
madk1d,так похуй,sexyswag,2025-04-08 21:46:00,2025-04-08,4,Tuesday,21,rock
madk1d,так похуй,sexyswag,2025-04-08 21:44:00,2025-04-08,4,Tuesday,21,rock
madk1d,цена,sexyswag,2025-04-08 21:42:00,2025-04-08,4,Tuesday,21,rock
Kunteynir,В аквапарке,Основа,2025-04-08 21:34:00,2025-04-08,4,Tuesday,21,underground hip-hop
Obladaet,BARMAN,BARMAN,2025-04-08 18:11:00,2025-04-08,4,Tuesday,18,grime
madk1d,так похуй,sexyswag,2025-04-08 17:49:00,2025-04-08,4,Tuesday,17,rock
Kunteynir,Клитор,Основа,2025-04-08 17:02:00,2025-04-08,4,Tuesday,17,underground hip-hop
madk1d,так похуй,sexyswag,2025-04-08 17:01:00,2025-04-08,4,Tuesday,17,rock
madk1d,так похуй,sexyswag,2025-04-08 16:59:00,2025-04-08,4,Tuesday,16,rock
madk1d,цена,sexyswag,2025-04-08 16:56:00,2025-04-08,4,Tuesday,16,rock
madk1d,так похуй,sexyswag,2025-04-08 16:53:00,2025-04-08,4,Tuesday,16,rock
madk1d,так похуй,sexyswag,2025-04-08 16:52:00,2025-04-08,4,Tuesday,16,rock
kevinhilfiger,buy It!,buy It!,2025-04-08 16:46:00,2025-04-08,4,Tuesday,16,digicore
kevinhilfiger,buy It!,buy It!,2025-04-08 16:43:00,2025-04-08,4,Tuesday,16,digicore
kevinhilfiger,buy It!,buy It!,2025-04-08 16:41:00,2025-04-08,4,Tuesday,16,digicore
Gorilla Glue,Браги два бидона,Браги два бидона,2025-04-08 16:38:00,2025-04-08,4,Tuesday,16,
Bladee,ONE SECOND (feat. Yung Lean),Cold Visions,2025-04-08 16:34:00,2025-04-08,4,Tuesday,16,cloud rap
Kunteynir,Половинка меня,Половинка меня,2025-04-08 16:32:00,2025-04-08,4,Tuesday,16,underground hip-hop
Edwin Rosen,mitleerenhänden,mitleerenhänden,2025-04-08 16:31:00,2025-04-08,4,Tuesday,16,german
Kunteynir,Это Kunteynir,Основа,2025-04-08 16:27:00,2025-04-08,4,Tuesday,16,underground hip-hop
madk1d,засосы,sexyswag,2025-04-08 16:12:00,2025-04-08,4,Tuesday,16,rock
madk1d,Sexyswag2010,sexyswag,2025-04-08 16:11:00,2025-04-08,4,Tuesday,16,rock
madk1d,так похуй,sexyswag,2025-04-08 16:09:00,2025-04-08,4,Tuesday,16,rock
madk1d,так похуй,sexyswag,2025-04-08 14:18:00,2025-04-08,4,Tuesday,14,rock
madk1d,так похуй,sexyswag,2025-04-08 14:16:00,2025-04-08,4,Tuesday,14,rock
madk1d,цена,sexyswag,2025-04-08 14:14:00,2025-04-08,4,Tuesday,14,rock
madk1d,цена,sexyswag,2025-04-08 14:12:00,2025-04-08,4,Tuesday,14,rock
madk1d,цена,sexyswag,2025-04-08 14:09:00,2025-04-08,4,Tuesday,14,rock
madk1d,так похуй,sexyswag,2025-04-08 14:07:00,2025-04-08,4,Tuesday,14,rock
madk1d,так похуй,sexyswag,2025-04-08 14:05:00,2025-04-08,4,Tuesday,14,rock
madk1d,так похуй,sexyswag,2025-04-08 14:03:00,2025-04-08,4,Tuesday,14,rock
madk1d,так похуй,sexyswag,2025-04-08 13:50:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:48:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:46:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:45:00,2025-04-08,4,Tuesday,13,rock
madk1d,цена,sexyswag,2025-04-08 13:42:00,2025-04-08,4,Tuesday,13,rock
madk1d,супермаркет,sexyswag,2025-04-08 13:40:00,2025-04-08,4,Tuesday,13,rock
madk1d,засосы,sexyswag,2025-04-08 13:39:00,2025-04-08,4,Tuesday,13,rock
madk1d,Sexyswag2010,sexyswag,2025-04-08 13:37:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:35:00,2025-04-08,4,Tuesday,13,rock
madk1d,цена,sexyswag,2025-04-08 13:33:00,2025-04-08,4,Tuesday,13,rock
madk1d,супермаркет,sexyswag,2025-04-08 13:31:00,2025-04-08,4,Tuesday,13,rock
madk1d,засосы,sexyswag,2025-04-08 13:29:00,2025-04-08,4,Tuesday,13,rock
madk1d,Sexyswag2010,sexyswag,2025-04-08 13:28:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:26:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:24:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 13:22:00,2025-04-08,4,Tuesday,13,rock
madk1d,так похуй,sexyswag,2025-04-08 12:05:00,2025-04-08,4,Tuesday,12,rock
madk1d,так похуй,sexyswag,2025-04-08 12:03:00,2025-04-08,4,Tuesday,12,rock
madk1d,так похуй,sexyswag,2025-04-08 12:01:00,2025-04-08,4,Tuesday,12,rock
madk1d,так похуй,sexyswag,2025-04-08 11:59:00,2025-04-08,4,Tuesday,11,rock
madk1d,так похуй,sexyswag,2025-04-08 11:58:00,2025-04-08,4,Tuesday,11,rock
madk1d,цена,sexyswag,2025-04-08 11:54:00,2025-04-08,4,Tuesday,11,rock
madk1d,так похуй,sexyswag,2025-04-08 11:52:00,2025-04-08,4,Tuesday,11,rock
madk1d,цена,sexyswag,2025-04-08 11:50:00,2025-04-08,4,Tuesday,11,rock
madk1d,супермаркет,sexyswag,2025-04-08 11:47:00,2025-04-08,4,Tuesday,11,rock
madk1d,так похуй,sexyswag,2025-04-08 11:45:00,2025-04-08,4,Tuesday,11,rock
madk1d,цена,sexyswag,2025-04-08 11:43:00,2025-04-08,4,Tuesday,11,rock
madk1d,так похуй,sexyswag,2025-04-08 11:41:00,2025-04-08,4,Tuesday,11,rock
Alexey Shelygin,"Клятва - Из т/с ""Бригада""","Бригада (Из т/С ""Бригада"")",2025-04-08 11:39:00,2025-04-08,4,Tuesday,11,
Alexey Shelygin,"Погоня - Из т/с ""Бригада""","Бригада (Из т/С ""Бригада"")",2025-04-08 11:23:00,2025-04-08,4,Tuesday,11,
Alexey Shelygin,"Буги-вуги - Из т/с ""Бригада""","Бригада (Из т/С ""Бригада"")",2025-04-08 11:22:00,2025-04-08,4,Tuesday,11,
Alexey Shelygin,"Возвращение - Из т/с ""Бригада""","Бригада (Из т/С ""Бригада"")",2025-04-08 11:21:00,2025-04-08,4,Tuesday,11,
Alexey Shelygin,"Бригада (Пролог) - Из т/с ""Бригада""","Бригада (Из т/С ""Бригада"")",2025-04-08 11:19:00,2025-04-08,4,Tuesday,11,
